code,name,avg_amplitude,adx_ratio,max_rise_6m,ann_volatility
688314,康拓医疗,4.67,85.8,77.96,46.6
688315,诺禾致源,3.53,92.5,28.19,35.66
688316,青云科技,6.66,89.2,59.79,73.17
688317,之江生物,3.67,100.0,34.13,50.69
688318,财富趋势,4.35,91.7,32.56,55.95
688319,欧林生物,5.88,83.3,74.23,65.85
688320,禾川科技,4.5,95.8,45.23,46.13
688321,微芯生物,3.7,58.3,25.06,51.14
688322,奥比中光,5.36,86.7,100.95,52.92
688323,瑞华泰,8.14,86.7,223.27,83.03
688325,赛微微电,6.17,74.2,74.12,65.67
688326,经纬恒润,4.99,100.0,36.18,55.32
688327,云从科技,4.64,65.8,29.8,48.74
688328,深科达,6.65,82.5,214.13,65.39
688329,艾隆科技,4.56,93.3,29.9,38.27
688330,宏力达,4.19,96.7,61.0,53.88
688331,荣昌生物,5.75,86.7,98.09,71.83
688332,中科蓝讯,4.23,100.0,89.04,55.86
688333,铂力特,6.25,91.7,55.79,69.92
688334,西高院,3.3,70.8,42.95,37.9
688335,复洁科技,6.21,80.8,94.17,72.42
688336,三生国健,5.15,78.3,65.97,71.01
688337,普源精电,5.97,83.3,115.73,55.69
688338,赛科希德,3.78,86.7,38.8,36.84
688339,亿华通,4.91,90.8,30.3,53.14
688343,云天励飞,5.98,86.7,58.15,65.43
688345,博力威,5.66,72.5,100.52,60.63
688347,华虹宏力,6.64,79.2,191.82,77.0
688348,昱能科技,4.72,87.5,33.28,45.7
688349,三一重能,3.67,68.3,19.21,36.99
688350,富淼科技,6.11,90.0,80.52,59.79
688351,微电生理,4.14,90.0,36.48,39.94
688352,颀中科技,4.41,95.0,99.07,47.9
688353,华盛锂电,6.44,93.3,53.13,88.98
688355,明志科技,3.97,91.7,43.36,36.44
688356,键凯科技,4.59,100.0,38.57,55.34
688357,建龙微纳,3.85,100.0,23.81,39.53
688358,祥生医疗,3.98,95.0,39.93,40.41
688359,三孚新科,6.05,86.7,164.15,60.0
688360,德马科技,4.2,75.8,62.01,53.48
688361,中科飞测,6.46,94.2,87.25,59.78
688362,甬矽电子,6.78,85.8,147.07,65.46
688363,华熙生物,2.57,100.0,17.25,29.86
688365,光云科技,6.3,90.8,122.51,76.84
688366,昊海生科,2.29,100.0,11.3,22.44
688367,工大高科,5.86,85.8,72.49,54.72
688368,晶丰明源,6.76,91.7,185.53,65.31
688369,致远互联,5.17,86.7,48.63,51.9
688370,丛麟科技,3.66,90.0,29.55,41.7
688371,菲沃泰,6.11,91.7,140.76,53.86
688372,伟测科技,6.34,100.0,87.0,58.7
688373,盟科药业,3.38,67.5,16.34,47.87
688375,国博电子,6.82,72.5,129.57,62.18
688376,XD美埃科,6.79,95.0,69.39,64.77
688377,迪威尔,5.37,90.8,47.46,53.1
688378,奥来德,5.49,96.7,116.85,52.46
688379,华光新材,5.82,95.0,121.5,70.18
688380,中微半导,5.17,80.8,86.18,58.11
688381,帝奥微,5.46,73.3,147.08,55.33
688382,益方生物,6.34,91.7,39.62,68.42
688383,新益昌,6.09,70.0,219.7,57.38
688385,复旦微电,5.6,86.7,54.28,55.85
688386,泛亚微透,5.46,74.2,42.83,51.86
688387,信科移动,7.93,66.7,141.92,71.1
688388,嘉元科技,6.42,67.5,95.41,67.61
688389,普门科技,2.0,94.2,10.73,19.75
688390,固德威,6.28,95.8,157.86,60.88
688391,钜泉科技,3.51,80.0,25.55,32.21
688392,骄成超声,6.66,85.0,86.79,65.61
688393,安必平,4.47,94.2,49.63,46.27
688395,正弦电气,3.55,85.0,38.3,33.32
688396,华润微,4.95,100.0,84.47,49.51
688398,赛特新材,4.95,85.0,105.13,46.35
688399,硕世生物,4.84,90.0,38.38,50.16
688400,凌云光,5.69,70.0,83.9,62.17
688401,路维光电,5.58,90.8,92.87,58.72
688403,汇成股份,6.79,100.0,119.42,62.84
688408,中信博,4.39,96.7,26.0,42.71
688409,富创精密,6.78,94.2,204.12,64.84
688410,山外山,3.73,90.0,33.58,41.15
688411,海博思创,6.09,72.5,40.21,76.29
688416,恒烁股份,7.49,79.2,199.27,73.19
688418,震有科技,6.69,79.2,67.41,62.97
688419,耐科装备,7.1,90.8,170.02,61.67
688420,美腾科技,3.48,89.2,27.41,29.59
688425,铁建重工,2.23,54.2,13.24,45.69
688426,康为世纪,4.31,91.7,17.61,40.35
688428,诺诚健华,4.52,80.0,57.44,50.95
688429,时创能源,4.88,84.2,41.85,45.75
688432,有研硅,5.32,92.5,117.38,53.01
688433,华曙高科,6.66,100.0,116.86,67.79
688435,英方软件,5.75,81.7,44.23,62.98
688439,振华风光,3.1,87.5,21.47,32.95
688443,智翔金泰,4.16,93.3,34.99,42.52
688448,磁谷科技,5.93,88.3,92.78,61.74
688449,联芸科技,5.66,83.3,114.83,58.8
688450,光格科技,5.34,90.8,98.45,45.21
688455,科捷智能,5.58,91.7,66.95,60.41
688456,有研粉材,6.2,99.2,220.91,63.7
688458,美芯晟,4.33,85.8,51.41,48.03
688459,哈铁科技,1.91,90.8,9.29,18.66
688466,金科环境,3.64,81.7,18.6,41.12
688468,科美诊断,2.62,100.0,13.9,25.47
688469,芯联集成,4.08,83.3,51.77,44.76
688472,阿特斯,4.85,81.7,23.37,60.65
688475,萤石网络,2.65,89.2,25.58,27.72
688478,晶升股份,6.79,95.0,224.51,70.47
688479,友车科技,5.36,98.3,194.46,47.3
688480,赛恩斯,7.62,85.0,216.31,75.47
688484,南芯科技,4.77,81.7,58.58,50.24
688485,九州一轨,8.5,89.2,326.12,69.56
688486,龙迅股份,4.45,89.2,59.12,51.17
688488,艾迪药业,5.41,96.7,51.26,56.31
688489,三未信安,3.71,87.5,23.49,49.11
688498,源杰科技,7.35,83.3,340.03,85.94
688499,利元亨,5.06,82.5,37.48,66.25
688500,慧辰股份,5.78,75.0,35.75,69.13
688501,青达环保,4.42,69.2,26.51,43.18
688502,茂莱光学,6.07,88.3,101.77,62.74
688503,聚和材料,6.43,100.0,104.67,65.53
688505,复旦张江,2.68,86.7,12.69,30.91
688506,百利天恒,5.1,85.8,32.46,51.76
688507,索辰科技,6.22,83.3,224.42,74.04
688508,芯朋微,5.27,91.7,73.1,46.98
688509,正元地信,3.73,76.7,29.51,41.33
688510,航亚科技,6.44,85.0,96.32,58.19
688511,天微电子,5.12,95.8,87.03,53.93
688512,慧智微,4.79,80.0,58.26,49.24
688513,苑东生物,5.19,100.0,47.28,61.16
688515,裕太微,6.03,80.8,168.96,65.29
688516,奥特维,7.73,84.2,174.35,63.58
688517,金冠电气,4.44,91.7,55.85,40.07
688518,联赢激光,5.33,92.5,47.82,53.85
688519,南亚新材,8.81,85.8,565.33,86.48
688520,神州细胞,3.86,82.5,23.65,53.28
688521,芯原股份,7.35,88.3,139.72,81.55
688522,纳睿雷达,3.76,86.7,29.3,38.73
688523,航天环宇,7.9,95.8,130.88,82.43
688525,佰维存储,6.51,83.3,277.47,74.69
688526,科前生物,2.12,90.0,16.61,25.29
688528,秦川物联,4.18,100.0,30.5,40.9
688529,豪森智能,3.64,92.5,27.73,44.5
688530,欧莱新材,8.07,100.0,392.85,74.74
688531,日联科技,5.58,90.8,238.03,58.48
688533,上声电子,2.82,100.0,19.58,31.11
688535,华海诚科,6.66,79.2,126.5,67.74
688536,思瑞浦,5.74,90.0,147.22,58.18
688538,和辉光电,2.65,75.8,15.77,27.09
688539,高华科技,5.22,78.3,34.99,56.46
688543,国科军工,4.41,100.0,52.33,51.98
688545,兴福电子,6.76,100.0,216.02,68.43
688548,广钢气体,7.26,80.0,197.84,56.45
688549,中巨芯,5.97,95.0,314.47,68.71
688550,瑞联新材,4.3,82.5,46.76,45.97
688551,科威尔,6.47,75.8,175.22,69.48
688552,航天南湖,5.82,90.8,49.2,67.46
688553,汇宇制药,4.5,100.0,61.61,55.99
688556,高测股份,6.67,73.3,61.01,68.17
688557,兰剑智能,3.51,100.0,20.24,42.86
688558,国盛智科,3.91,90.0,65.92,39.26
688559,海目星,5.94,78.3,82.35,59.8
688560,明冠新材,5.3,95.0,66.79,54.5
688561,奇安信,3.64,79.2,18.92,40.79
688562,航天软件,4.52,80.8,47.69,48.15
688563,航材股份,3.99,84.2,39.46,34.02
688565,力源科技,4.64,86.7,40.35,38.93
688566,吉贝尔,2.71,69.2,17.57,38.02
688567,孚能科技,3.76,86.7,17.98,41.13
688568,中科星图,5.77,90.0,101.43,60.81
688569,铁科轨道,2.38,70.8,13.95,24.45
688570,天玛智控,2.24,92.5,10.9,24.55
688571,杭华股份,3.97,75.8,43.54,35.34
688573,信宇人,4.41,94.2,33.93,57.71
688575,亚辉龙,2.87,90.8,13.55,25.41
688576,DR西山科,3.64,84.2,39.21,31.14
688577,浙海德曼,4.73,97.5,60.04,68.83
688578,艾力斯,3.23,68.3,13.92,37.82
688579,地纬智能,3.59,95.0,23.66,41.34
688580,伟思医疗,4.51,92.5,49.89,49.93
688581,安杰思,2.54,91.7,32.99,33.85
688582,芯动联科,4.3,90.8,34.66,49.65
688583,思看科技,6.22,78.3,84.61,63.22
688584,上海合晶,4.78,90.0,75.83,60.61
688585,上纬新材,6.79,94.2,125.28,114.05
688586,江航装备,5.14,50.8,52.48,49.14
688588,凌志软件,3.11,85.0,15.12,39.05
688589,力合微,3.6,75.8,18.85,36.44
688590,新致软件,5.02,100.0,41.39,54.47
688591,泰凌微,3.99,93.3,20.75,52.14
688592,司南导航,4.44,100.0,33.61,47.9
688593,新相微,6.59,94.2,129.37,64.69
688595,芯海科技,4.9,90.8,39.76,47.02
688596,正帆科技,4.85,94.2,81.55,51.72
688597,煜邦电力,4.38,74.2,29.23,42.36
688598,金博股份,5.16,89.2,192.64,59.71
688599,天合光能,4.68,95.8,35.69,51.08
688600,皖仪科技,4.81,95.0,40.96,47.66
688601,力芯微,5.4,85.0,60.84,50.04
688602,康鹏科技,3.37,91.7,19.56,45.11
688603,天承科技,7.66,95.0,195.76,77.22
688605,先锋精科,4.93,86.7,59.21,47.79
688606,奥泰生物,2.29,100.0,14.7,25.34
688607,康众医疗,6.83,63.3,68.66,58.26
688608,恒玄科技,4.34,100.0,28.38,51.54
688609,九联科技,3.79,88.3,71.69,38.88
688610,埃科光电,7.12,86.7,308.59,69.53
688611,杭州柯林,5.37,87.5,78.76,51.39
688612,威迈斯,4.25,85.8,39.81,43.05
688613,奥精医疗,4.17,76.7,25.92,49.07
688615,合合信息,4.95,93.3,56.94,54.19
688616,西力科技,3.21,91.7,25.66,30.38
688617,惠泰医疗,3.39,81.7,19.41,34.62
688618,三旺通信,5.78,89.2,75.74,52.77
688619,罗普特,4.76,81.7,50.37,56.43
688620,安凯微,3.8,90.0,43.82,42.25
688621,阳光诺和,4.66,86.7,25.99,53.99
688623,双元科技,4.22,98.3,37.0,37.06
688625,呈和科技,7.02,100.0,244.42,56.66
688626,翔宇医疗,4.94,82.5,63.27,59.13
688627,精智达,7.55,90.8,172.25,75.15
688628,优利德,5.68,81.7,252.95,51.88
688629,华丰科技,7.09,75.0,103.98,72.07
688630,芯碁微装,6.9,87.5,300.67,74.25
688631,莱斯信息,4.34,80.8,30.52,50.47
688633,星球石墨,4.27,94.2,79.22,41.57
688636,智明达,5.04,98.3,56.99,50.89
688638,誉辰智能,4.39,57.5,27.47,47.74
688639,华恒生物,4.02,93.3,27.17,41.96
688648,中邮科技,5.15,82.5,22.96,74.21
688651,盛邦安全,5.4,76.7,51.27,54.31
688652,京仪装备,6.13,95.8,83.34,60.43
688653,康希通信,3.72,79.2,37.95,39.08
688655,迅捷兴,7.37,94.2,284.71,73.97
688656,浩欧博,4.55,75.8,20.5,66.89
688657,浩辰软件,3.39,99.2,35.79,43.28
688658,悦康药业,5.46,83.3,41.16,67.47
688659,元琛科技,4.09,91.7,35.79,41.74
688660,电气风电,4.47,70.0,15.64,72.7
688661,和林微纳,7.78,100.0,211.6,75.36
688662,富信科技,7.81,85.8,384.32,83.4
688663,新风光,5.89,81.7,162.6,54.72
688665,四方光电,3.36,90.0,46.87,45.3
688667,菱电电控,6.1,96.7,181.47,56.22
688668,鼎通科技,7.52,85.8,336.54,83.34
688669,聚石化学,5.48,93.3,228.73,54.86
688670,金迪克,4.47,90.0,24.96,68.22
688671,碧兴物联,4.93,96.7,50.88,47.98
688676,金盘科技,6.18,83.3,49.64,70.39
688677,海泰新光,6.15,94.2,326.78,60.79
688678,福立旺,5.23,85.8,70.65,56.28
688679,通源环境,7.22,96.7,207.76,72.92
688680,海优新材,5.69,80.0,94.72,57.73
688681,科汇股份,3.55,78.3,25.29,31.83
688682,霍莱沃,6.24,72.5,42.68,58.62
688683,莱尔科技,4.86,83.3,57.94,47.32
688685,迈信林,5.01,90.8,47.06,53.64
688686,奥普特,4.69,95.8,83.85,46.74
688687,凯因科技,2.72,94.2,12.97,36.46
688689,银河微电,5.0,85.0,84.19,45.41
688690,纳微科技,4.43,90.0,90.24,49.05
688691,灿芯股份,7.4,75.8,57.77,83.04
688692,达梦数据,4.31,80.0,48.22,46.51
688693,锴威特,6.7,99.2,284.19,69.37
688695,中创股份,3.46,94.2,12.27,32.13
688696,极米科技,3.4,84.2,14.25,35.2
688697,纽威数控,3.88,79.2,77.85,45.54
688698,伟创电气,5.48,85.0,46.72,61.19
688699,明微电子,5.91,94.2,80.95,65.87
688700,东威科技,6.19,80.0,201.49,61.67
688701,卓锦股份,5.26,75.8,41.45,44.22
688702,盛科通信,7.93,84.2,162.4,80.2
688707,振华新材,4.79,78.3,42.82,50.19
688708,佳驰科技,3.81,80.0,23.66,46.5
688709,成都华微,5.18,82.5,38.18,59.07
688710,益诺思,6.84,81.7,65.09,60.94
688711,宏微科技,5.93,91.7,72.29,69.18
688712,北芯生命,4.62,60.7,37.32,52.58
688716,中研股份,4.28,95.0,23.34,51.49
688717,艾罗能源,6.83,90.8,136.36,68.43
688718,唯赛勃,4.26,97.5,50.8,41.73
688719,爱科赛博,6.36,77.5,154.3,78.98
688720,艾森股份,6.45,87.5,99.65,65.36
688721,龙图光罩,4.61,93.3,46.39,48.3
688722,同益中,4.02,97.5,20.97,41.3
688726,拉普拉斯,7.63,77.5,140.01,61.07
688727,恒坤新材,5.35,97.4,47.11,68.85
688728,格科微,3.48,95.0,20.74,33.15
688729,屹唐股份,4.01,91.7,77.01,53.14
688733,壹石通,5.46,91.7,81.11,66.52
688737,中自科技,5.07,88.3,44.93,45.94
688739,成大生物,1.74,90.8,7.37,17.5
688750,金天钛业,3.44,92.5,19.5,41.78
688755,汉邦科技,2.43,96.7,15.47,31.45
688757,胜科纳米,5.74,90.8,216.31,60.98
688758,赛分科技,3.97,81.7,37.01,40.06
688759,必贝特,6.31,68.3,95.61,76.16
688765,禾元生物,3.56,78.3,23.43,56.32
688766,普冉股份,7.92,80.0,469.92,87.61
688767,博拓生物,5.09,93.3,42.07,58.03
688768,容知日新,4.92,95.8,58.47,50.29
688772,珠海冠宇,4.41,85.0,50.52,49.8
688775,影石创新,3.78,88.3,22.6,63.27
688776,国光电气,5.37,64.2,55.57,65.92
688777,中控技术,5.66,96.7,161.83,49.71
688778,厦钨新能,4.82,95.0,38.22,58.14
688779,五矿新能,4.49,91.7,80.35,45.23
688781,视涯科技,6.53,100.0,56.68,66.26
688783,西安奕材,5.3,83.3,158.05,68.84
688785,恒运昌,7.48,71.6,81.26,70.94
688786,悦安新材,5.63,95.8,118.36,57.28
688787,海天瑞声,6.35,64.2,70.61,65.39
688788,科思科技,5.58,86.7,48.8,70.42
688789,宏华数科,3.39,85.0,15.54,34.35
688790,昂瑞微,4.27,75.0,26.85,51.64
688793,倍轻松,4.47,83.3,36.43,48.51
688795,摩尔线程,4.74,70.9,47.03,71.85
688796,百奥赛图,6.57,89.0,124.77,69.23
688798,艾为电子,3.39,60.0,26.38,41.52
688799,华纳药厂,4.52,88.3,54.02,60.03
688800,瑞可达,6.36,80.8,91.95,75.2
688802,沐曦股份,5.39,69.5,71.35,62.01
688805,健信超导,5.04,78.9,45.76,66.27
688807,优迅股份,7.23,78.5,173.75,90.05
688809,强一股份,7.43,79.1,176.98,84.2
688816,易思维,4.05,71.9,25.56,48.86
688818,电科蓝天,7.39,89.7,66.94,84.12
688819,天能股份,3.11,93.3,17.69,34.49
688981,中芯国际,3.98,91.7,69.97,51.64
